id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
37814165,Renovated historic 2 BR flat perfect for expats.,8517251,Nikko,Sants-Montjuïc,el Poble Sec,41.37364,2.16676,Entire home/apt,90,31,18,2024-05-08,0.31,1,270,5,Exempt
37821104,Center Room with its own Bathroom in new flat,228536177,Amaury,Ciutat Vella,el Raval,41.37878,2.17113,Private room,,3,3,2019-09-24,0.05,1,0,0,Exempt
37826566,"BARCELONA|PRIVATE TERRACE, 3BR NEAR POBLE SEC",263406860,Enrique,Eixample,Sant Antoni,41.37864,2.15751,Entire home/apt,236,3,96,2024-05-22,1.68,22,334,29,HUTB-011448
37831861,"Sants, habitación doble (con baño)",145398807,Lucia,Sants-Montjuïc,Sants,41.37971,2.13778,Private room,,2,5,2019-10-25,0.09,1,0,0,Exempt
37837525,Full equipped suite with independent entrance!!,286506518,Jaume,Gràcia,la Vila de Gràcia,41.40564,2.1613,Private room,60,31,22,2020-02-27,0.38,1,334,0,Exempt
37843505,Picabia,32891976,Xavier,Eixample,la Dreta de l'Eixample,41.39728,2.16635,Entire home/apt,,7,0,,,1,0,0,Exempt
37846235,chambre 1 dans maison individuelle à BARCELONE,265555717,Thierry,Nou Barris,les Roquetes,41.44646,2.17145,Private room,18,32,1,2021-10-31,0.03,2,257,0,
37847735,Relaxing room,286594745,Javi,Sant Martí,Provençals del Poblenou,41.41006,2.20836,Private room,,1,22,2020-08-18,0.38,1,0,0,Exempt
37867056,Newly renovated apartment in el Born (A)  Air cond,241046485,Montse,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.39105,2.18049,Entire home/apt,48,33,15,2024-05-15,0.27,4,303,7,Exempt
37869332,Stylish Loft 4 Expats @ Barcelona (monthly rent)#2,78851477,Beatriz,Ciutat Vella,el Raval,41.38169,2.16694,Entire home/apt,53,90,20,2023-12-15,0.37,2,212,3,Exempt
37894367,Cozy studio in 15 mins from the center,157746231,Natalia,Sant Martí,la Verneda i la Pau,41.4221,2.20242,Entire home/apt,171,3,32,2023-10-05,0.56,38,164,1,HUTB-010826
37897272,Nice studio in 15 minutes from downtown,10693680,Ramón,Sant Martí,la Verneda i la Pau,41.42129,2.20302,Entire home/apt,169,3,11,2024-04-21,0.36,39,164,7,HUTB-010826
37900679,"Clean, very bright, safe",273274914,Ali,Sants-Montjuïc,Sants - Badal,41.37579729141254,2.126376365374538,Private room,49,30,41,2024-06-14,3.41,2,317,41,Exempt
37901383,Urban studio in Sant Marti,3376710,Maria StayBarcelona,Sant Martí,la Verneda i la Pau,41.4218,2.20288,Entire home/apt,169,3,1,2020-02-21,0.02,45,178,0,HUTB-010826
37922757,Luxury flat rambla Boqueria mercado,14957011,Aurelien,Ciutat Vella,el Raval,41.379959496340895,2.1733189123243855,Entire home/apt,500,31,19,2024-03-31,0.35,4,89,7,Exempt
37925506,"Espacio acogedor en Gracia, tranquilo, silencioso",176725348,Catalina,Gràcia,la Vila de Gràcia,41.40259,2.1631,Private room,,3,6,2020-02-25,0.10,1,0,0,Exempt
37937747,Habitación para un Huésped como Tú.,287482839,Carmen,Sants-Montjuïc,Sants,41.37557,2.1401,Private room,,90,0,,,1,0,0,
37985182,Your home in Barcelona,49440330,Sergi,Eixample,Sant Antoni,41.37837,2.15669,Entire home/apt,135,90,11,2023-11-26,0.23,1,347,2,
37987183,"2 bedrooms, private bathroom, terrace, Atic Deluxe",1310304,Luis,Eixample,la Nova Esquerra de l'Eixample,41.38258,2.14353,Private room,26,32,37,2024-04-14,0.64,42,148,5,Exempt
37990824,La Seine - Cozy modern long-stay apartment,43565515,Homes In Blue,Eixample,la Dreta de l'Eixample,41.39374,2.16101,Entire home/apt,81,1,3,2022-08-22,0.11,35,293,0,Exempt
38005927,Habitación en La Sagrada Família,39455800,Carlene,Eixample,la Sagrada Família,41.40829,2.17414,Private room,,2,0,,,1,0,0,Exempt
38015047,Habitación privada en el corazón de Gracia,288387531,Flavia,Gràcia,la Vila de Gràcia,41.40445,2.15597,Private room,,2,1,2019-08-26,0.02,1,0,0,HUTB-123456
38019560,Cozy and comfy intimate double room,145830806,Nizar & Ferdaus,Horta-Guinardó,el Guinardó,41.42519,2.17303,Private room,85,4,1,2020-05-10,0.02,1,83,0,Exempt
38024690,Small and cozy room in the center of Barcelona,74189875,Rosa,Gràcia,la Vila de Gràcia,41.39905,2.15715,Private room,24,31,9,2024-06-01,0.16,19,257,2,
38036781,Cool and elegant flat with 2 en-suite,5432336,Patricia,Gràcia,la Vila de Gràcia,41.39894,2.16202,Entire home/apt,200,31,76,2023-03-11,1.30,18,365,0,HUTB-007111
38039288,Zalupka pupka zalupka,216848522,Алексей,Sants-Montjuïc,el Poble Sec,41.37389,2.16333,Private room,,250,0,,,1,269,0,
38041642,Habitación con baño privado en el Eixample.,16945616,Montse,Eixample,la Dreta de l'Eixample,41.39823,2.1745,Private room,,3,2,2019-10-09,0.03,1,0,0,Exempt
38063075,Double Room With Balcony. [Perfect Spot],28669171,Nayu,Eixample,la Sagrada Família,41.40303,2.18203,Private room,45,31,27,2024-05-21,0.46,10,142,9,Exempt
38067303,Lighter double room in Gracia,16199084,Manuela,Gràcia,la Vila de Gràcia,41.40759,2.15186,Private room,,2,0,,,1,0,0,Exempt
38082752,Ideal 2 bedroom apartment close to Plaza ESpaña,265193861,BeBarceloner,Sants-Montjuïc,Sants,41.37595,2.13831,Entire home/apt,90,32,1,2024-02-23,0.26,149,314,1,HUTB-071386
38083546,Quiet apartment with two rooms in  Guinardó,265193861,BeBarceloner,Horta-Guinardó,el Carmel,41.42391,2.15483,Entire home/apt,62,32,0,,,149,346,0,
38084061,Double room at Ocean Drive Barcelona *****,197064207,Ocean Drive,Eixample,la Dreta de l'Eixample,41.3948,2.16828,Hotel room,,1,4,2023-06-25,0.07,3,277,1,HB-004762
38084157,Suite with Pool &Terrace at Ocean Drive Barcelona,197064207,Ocean Drive,Eixample,la Dreta de l'Eixample,41.39288,2.16643,Entire home/apt,1295,1,1,2024-04-01,0.39,3,243,1,HB-004762
38089550,Cosy apartment next to Sagrada Familia IV,1391607,Alba,Sant Martí,el Camp de l'Arpa del Clot,41.41034299584778,2.1810152213529177,Entire home/apt,139,3,102,2024-06-09,1.81,113,149,41,HUTB-000779
38090775,Deluxe Double Room at Ocean Drive Barcelona *****,197064207,Ocean Drive,Eixample,la Dreta de l'Eixample,41.39303,2.16862,Hotel room,,1,1,2021-09-20,0.03,3,278,0,HB-004762
38091474,Cosy apartment next to Sagrada Familia I,1391607,Alba,Sant Martí,el Camp de l'Arpa del Clot,41.41032,2.18041,Entire home/apt,161,3,83,2024-06-10,1.47,113,131,40,HUTB-000776
38091907,"Vistas altas Barcelona, bunkers y parc Guell",289117552,Paolo,Horta-Guinardó,el Carmel,41.42164,2.16073,Private room,,1,3,2019-09-28,0.05,1,0,0,Exempt
38094040,"Habitación baño privado y escritorio, Barcelona.",37032072,Joan Josep,Nou Barris,el Turó de la Peira,41.43144,2.16884,Private room,15,30,2,2020-08-07,0.04,11,230,0,
38094356,Cosy apartment next to Sagrada Familia V,1391607,Alba,Sant Martí,el Camp de l'Arpa del Clot,41.41038,2.18061,Entire home/apt,145,3,81,2024-06-11,1.43,113,130,34,HUTB-000771
38099812,"Apartment: 2 Double Rooms, Saloon, Kitchen, Aircon",1115723,Markus,Ciutat Vella,el Raval,41.37969,2.16573,Private room,200,5,5,2019-10-07,0.09,1,16,0,Exempt
38116166,Central Passeig de Gracia,2320210,"Ale, Maria & Arthur",Eixample,la Dreta de l'Eixample,41.38997,2.16403,Entire home/apt,396,32,4,2024-05-01,0.50,52,167,4,HUTB-076631
38118931,Single Room in the Center,289393859,Stanley,Ciutat Vella,el Raval,41.3764,2.16743,Private room,,2,12,2019-11-17,0.21,1,0,0,HUTB-528771
38141575,Double Room - Barcelona Diagonal,192212284,Cosmopolitan,Eixample,la Dreta de l'Eixample,41.39345,2.16104,Private room,294,1,15,2024-01-12,0.28,3,300,3,HB004196
38142749,Sweethome | Palau de la musica,62198286,Lara,Ciutat Vella,el Barri Gòtic,41.38631,2.1745,Entire home/apt,,30,1,2019-10-19,0.02,3,0,0,Exempt
38148875,Habitación mediana tranquila junto al Parque Güell,30453303,Xavi,Gràcia,Vallcarca i els Penitents,41.41231,2.14898,Private room,39,31,8,2023-06-11,0.14,2,258,0,Exempt
38149201,Central location for 3 guests C2,281729072,Cristian,Ciutat Vella,el Raval,41.37721,2.16764,Private room,,3,0,,,3,0,0,Exempt
38149645,Central location for 2 guests C1,281729072,Cristian,Ciutat Vella,el Raval,41.37887,2.16714,Private room,,3,0,,,3,0,0,Exempt
38168039,Apartamento en Barcelona Centro para 5 personas.,173993443,Pilar,Eixample,l'Antiga Esquerra de l'Eixample,41.38339,2.15953,Entire home/apt,293,4,33,2024-06-09,0.58,15,9,4,HUTB004286
38168943,Magnífico apartamento en Barcelona,13709789,Selene,Nou Barris,la Prosperitat,41.43988,2.17605,Entire home/apt,60,31,3,2024-06-10,0.06,5,149,2,
38172987,Hostal Flores Habitación Doble/twin,284943061,Hostal,Ciutat Vella,el Raval,41.38208,2.172332,Hotel room,,1,12,2023-01-22,0.21,4,362,0,HB-001862
38173660,Hostal Flores Double/Twin Room with an extra bed,284943061,Hostal,Ciutat Vella,el Raval,41.3814,2.17281,Hotel room,,1,14,2024-04-26,0.39,4,354,3,HB-001862
38180020,Very central for three guests PL1,281729072,Cristian,Ciutat Vella,el Raval,41.38331,2.16701,Private room,,3,0,,,3,0,0,Exempt
38180244,Habitación con Baño privado en Casa Lolita,285584271,Casa Lolita,Eixample,la Dreta de l'Eixample,41.39397,2.17113,Private room,210,1,131,2024-05-31,2.36,6,135,40,HUTB-053989
38180351,Benet Mercadé central / free Wi-Fi newly renovated,480528,Andrei,Sarrià-Sant Gervasi,el Putxet i el Farró,41.40145,2.15103,Entire home/apt,118,64,15,2024-01-21,0.26,36,336,4,HUTB-123456
38184799,Single bedroom in bright flat in Guinardo BCN,1351777,Antonio,Horta-Guinardó,el Guinardó,41.41854,2.17601,Private room,,30,1,2019-12-21,0.02,2,0,0,
38185651,Private litle room near higth light & Sagrada Fami,290162970,Marcos,Gràcia,la Vila de Gràcia,41.40597,2.15587,Private room,,32,8,2022-12-02,0.14,1,0,0,Exempt
38199055,AB Bailen Apartment   P-II,4459553,AB Apartment Barcelona,Eixample,la Dreta de l'Eixample,41.39519,2.17241,Entire home/apt,270,1,78,2024-06-13,1.38,184,310,17,HUTB-012877
38199056,Cozy and nice apartment Barceloneta BEACH,1995385,Ana,Ciutat Vella,la Barceloneta,41.37848,2.19191,Entire home/apt,51,32,7,2024-04-19,0.13,3,214,4,
38211828,Alojamiento a 2 pasos de la playa de Barceloneta!!,290355359,Andy,Ciutat Vella,la Barceloneta,41.37779,2.19065,Private room,,2,1,2019-09-22,0.02,1,0,0,Exempt
38223021,Disfruta Navidad y año nuevo aquí en Barcelona.,284446710,Adrian,Sant Andreu,la Sagrera,41.4281,2.18642,Private room,,5,0,,,1,0,0,HUTB-654321
38234713,Piso de 4 habitaciones  y 2 baños con terraza,64805231,Marc,Sants-Montjuïc,Sants,41.37861,2.13009,Entire home/apt,120,31,2,2023-08-03,0.17,37,331,2,
38235837,Spotless db room + private bathroom Sants Stn,108551851,Xiaoli,Sants-Montjuïc,Sants,41.38459,2.14165,Private room,40,31,165,2022-08-24,2.85,4,228,0,Exempt
38249152,Sandra's cousy 2 bedroom apartment,34334397,Sandra,Nou Barris,el Turó de la Peira,41.43063,2.16641,Private room,53,31,14,2023-06-06,0.24,1,0,0,Exempt
38249622,Appartement dans Poblenou,20751239,Philippe,Sant Martí,el Poblenou,41.40182,2.20673,Entire home/apt,,33,8,2023-10-22,0.14,1,13,2,
38249682,Beautiful loft apartment with air condit  Born,241046485,Montse,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38975,2.17804,Entire home/apt,35,33,1,2024-01-29,0.22,4,235,1,Exempt
38257829,VALLS 5 -Antique & Modernist Apt- w/Elevator now!,46159733,Wally,Sants-Montjuïc,Sants,41.3803,2.1366,Entire home/apt,194,2,186,2024-05-26,3.21,8,212,55,HUTB-137109
38260091,Stylish Eixample fully renovated apartment,7085436,Max,Eixample,l'Antiga Esquerra de l'Eixample,41.38812,2.15727,Entire home/apt,,31,6,2022-07-16,0.11,2,0,0,
38263959,VALLS 7 -Antique & Modernist Apt- w/Elevator now!,46159733,Wally,Sants-Montjuïc,Sants,41.3803,2.1366,Entire home/apt,188,2,199,2024-05-21,3.44,8,204,61,HUTB-137315
38275392,Chic Loft 4 Expats at Barcelona (Monthly rent),119211956,Borja,Ciutat Vella,el Raval,41.38159,2.16607,Entire home/apt,65,90,21,2024-04-30,0.38,1,254,6,
38276283,Maravilloso piso ubicado cerca de Sagrada Familia,286266048,Anahis,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.40455,2.16936,Private room,,30,0,,,1,0,0,Exempt
38277393,Two Bedrooms  Apartment Steps From Subway Station in BCN Center,4258623,08028,Les Corts,les Corts,41.3837,2.13163,Entire home/apt,454,1,32,2024-05-14,0.56,7,323,19,HUTB-087752
38282341,Habitación grande y luminosa en Gràcia.,53726150,Lorena,Gràcia,la Vila de Gràcia,41.39872,2.16065,Private room,,3,4,2019-10-28,0.07,1,0,0,Exempt
38286909,"Amazing 2 Bed Apt, Sleeps 4 in Eixample",289878472,Jordi,Eixample,la Dreta de l'Eixample,41.38989,2.16224,Entire home/apt,404,32,13,2024-05-19,0.23,1,349,4,Exempt
38287956,Luminous bedroom next to Barceloneta beach,257945224,Sebastián,Ciutat Vella,la Barceloneta,41.37959,2.19004,Private room,23,32,7,2020-08-07,0.12,1,52,0,Exempt
38291884,Incredible 2BR Penthouse w/ Urban Rooftop Garden,1664855,Roberto,Eixample,Sant Antoni,41.37985,2.1594,Entire home/apt,212,3,125,2024-06-04,3.73,1,256,37,HUTB-004261
38306095,VALLS 8 -Antique & Modernist Apt- w/Elevator now!,46159733,Wally,Sants-Montjuïc,Sants,41.37937152758691,2.135494183969449,Entire home/apt,188,2,180,2024-05-26,3.12,8,229,60,HUTB-013074
38307817,Riera Alta - Nice attic in Raval with 2 bedrooms,9478280,Simona & Pia,Ciutat Vella,el Raval,41.37915,2.16547,Entire home/apt,75,32,2,2020-06-26,0.04,28,71,0,
38309081,"PASSEIG DE GRÀCIA Apartment, BEST location in town",291259015,Jon,Eixample,la Dreta de l'Eixample,41.3917,2.16619,Entire home/apt,359,2,1,2024-04-29,0.63,3,146,1,HUTB000636
38324476,Stylish apartment in the heart of Barcelona,1855859,Belén,Ciutat Vella,el Raval,41.3799,2.16511,Entire home/apt,55,31,19,2024-02-25,0.34,1,145,4,
38324813,Apartment in the center,2108468,Pau,Ciutat Vella,el Barri Gòtic,41.38021,2.17456,Entire home/apt,88,1,21,2024-05-25,0.52,8,153,1,HUTB-000946
38326687,"Casa Klinker, Barcelona",8163443,Marta,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38579,2.17866,Entire home/apt,195,32,0,,,1,337,0,
38327309,Piso en Barcelona,31363022,Silvia,Eixample,la Sagrada Família,41.40879,2.17548,Private room,,1,0,,,1,0,0,Exempt
38333472,beautiful apartment near the beach,23321357,Karen,Sant Martí,el Poblenou,41.39613,2.20081,Entire home/apt,120,32,8,2024-05-17,0.14,4,90,3,
38337124,One Bedroom Apartment With Balcony Steps From Subway Station in BCN Center,4258623,08028,Les Corts,les Corts,41.38239,2.13033,Entire home/apt,266,1,64,2024-05-17,1.14,7,313,30,HUTB-088346
38341273,Sunny Bedroom for 3 + TV w/HDMI + Sagrada Familia,289349958,Bcn,Eixample,la Sagrada Família,41.41086,2.17517,Private room,,15,10,2020-01-01,0.17,1,0,0,Exempt
38342583,Standard Family Room - Barcelona Rambla,281641688,Casa Lirio,Ciutat Vella,el Barri Gòtic,41.37776,2.1776,Private room,,1,36,2024-04-05,0.68,5,264,12,HB-000448
38342668,Deluxe Family Room - Barcelona Rambla,281641688,Casa Lirio,Ciutat Vella,el Barri Gòtic,41.37894,2.17887,Private room,,1,247,2024-05-09,4.46,5,280,25,HB-000448
38342935,Deluxe Double Room - Barcelona Rambla,281641688,Casa Lirio,Ciutat Vella,el Barri Gòtic,41.37963,2.17762,Private room,,1,85,2024-01-02,1.50,5,343,3,HB-000448
38342987,Superior Family Room - Barcelona Rambla,281641688,Casa Lirio,Ciutat Vella,el Barri Gòtic,41.37963,2.17881,Private room,,1,78,2023-12-22,1.48,5,265,10,HB-000448
38343364,Superior Double Room - Barcelona Rambla,281641688,Casa Lirio,Ciutat Vella,el Barri Gòtic,41.37845,2.17676,Private room,,1,81,2024-01-09,1.40,5,347,5,HB-000448
38350233,Single Family House Barcelona Americas Cup 2024,284773781,Enrique,Horta-Guinardó,el Baix Guinardó,41.41185,2.16587,Entire home/apt,800,32,0,,,1,67,0,
38354373,PRIVATE ROOM IN THE CENTER BORN,291879451,Marcela,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38485,2.17926,Private room,,1,17,2020-03-12,0.30,1,0,0,Exempt
38373634,Habitación doble en el casco antiguo de Barcelona,292206557,Edgar,Ciutat Vella,el Raval,41.37681,2.16921,Private room,,1,0,,,1,0,0,Exempt
38377105,1 Enjoy vibrant and lively Gothic Quater,292250792,Jutta,Ciutat Vella,el Barri Gòtic,41.38187,2.17982,Entire home/apt,391,1,224,2024-05-29,3.85,2,330,50,HUTB-000088
38379023,1 Charming and lively atmosphere in Gothic Quarter,292250792,Jutta,Ciutat Vella,el Barri Gòtic,41.38169771006595,2.1797943114448555,Entire home/apt,424,1,184,2024-05-26,3.17,2,324,48,HUTB-000089
38380673,Family Friendly flat in Eixample,292309855,Anne,Eixample,la Dreta de l'Eixample,41.39356,2.17614,Entire home/apt,295,1,203,2024-05-22,3.49,1,331,48,HUTB-003246
38399336,Welcome to Gracia with A/C,190325648,Martin,Gràcia,la Vila de Gràcia,41.40664,2.15601,Entire home/apt,171,4,51,2024-05-31,1.06,2,41,14,HUTB001535
38403523,Cozy room for visitors. Sagrada Familia.,273286184,Deborath,Eixample,la Sagrada Família,41.40459,2.17782,Private room,,1,22,2019-11-09,0.38,2,0,0,Exempt
38411319,Centrica Habitación doble,27321489,Alessio,Ciutat Vella,el Barri Gòtic,41.37964,2.17997,Private room,,2,6,2019-11-04,0.10,1,0,0,Exempt
38428060,"Cosy Room in Spacious, Central Gotico Apartment",150852379,Elisabetta,Ciutat Vella,el Barri Gòtic,41.38329,2.173,Private room,,2,1,2019-10-01,0.02,1,0,0,Exempt
38446404,1213 - Ciutadella Nice Apartment,5729069,Barcelona,Sant Martí,el Parc i la Llacuna del Poblenou,41.3935,2.19124,Entire home/apt,409,1,5,2024-02-12,0.21,23,325,3,HUTB-005804
38446418,1214 - Two Bedrooms Ciutadella Apartment,5729069,Barcelona,Sant Martí,la Vila Olímpica del Poblenou,41.39176,2.19146,Entire home/apt,403,1,31,2024-05-26,0.54,23,344,14,HUTB-005803
38452094,Chambre double dans grand appartement ancien,293122543,Catherine,Gràcia,la Vila de Gràcia,41.40274,2.15107,Private room,25,31,19,2023-12-10,0.33,1,201,1,Exempt
38456360,Cosy Room in the Born District,293160073,Marti,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38515,2.18255,Private room,,2,9,2019-12-20,0.16,1,0,0,Exempt
38482936,Cozy  room in one of the best places in Barcelona,293449292,Shayan,Sants-Montjuïc,Sants,41.38139,2.13855,Private room,,3,13,2020-07-22,0.23,1,0,0,Exempt
38498521,ALQUILER DE HABILITACIÓN EN BARCELONA PARA 2 PERS,277280085,Fran,Nou Barris,la Guineueta,41.44077,2.16931,Private room,55,31,6,2022-08-13,0.10,1,89,0,Exempt
38512490,Cozy Room In La Rambla heart Barcelona (with AC),23573776,Ammar,Ciutat Vella,el Raval,41.37631,2.17323,Private room,95,1,196,2024-06-03,3.40,1,112,67,Exempt
38513446,Lovely double bedroom close to the beach,17509326,Carla,Sant Martí,el Poblenou,41.39941,2.19684,Private room,,2,3,2019-12-26,0.05,1,0,0,Exempt
38520944,Single room + private bathroom n. 6 Barcelona.,37032072,Joan Josep,Nou Barris,el Turó de la Peira,41.43122,2.17087,Private room,18,30,7,2023-07-31,0.12,11,287,2,
38534092,Cozy room in Sagrada Familia neighborhood,4466322,Núria,Eixample,la Sagrada Família,41.40298,2.17899,Private room,63,2,97,2024-05-30,1.69,2,32,46,Exempt
38537994,Wide room near Sagrada Família,4466322,Núria,Eixample,la Sagrada Família,41.40363,2.17941,Private room,78,2,104,2024-06-07,1.80,2,34,31,Exempt
38538357,Apartamento entero,293940168,Sweet Home Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,41.401080884638176,2.1398979781461853,Entire home/apt,162,4,12,2024-06-12,0.21,1,177,7,HUTB-032535
38541826,Private Bedroom in Barcelona Center,57054075,Misha,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38563,2.18159,Private room,,1,1,2019-10-03,0.02,1,0,0,Exempt
38563412,Room at vilapicina,80541272,Toly,Nou Barris,el Turó de la Peira,41.43083,2.16799,Private room,21,31,5,2023-12-27,0.15,4,75,2,Exempt
38563434,Single bright room with exterior window,80541272,Toly,Nou Barris,Vilapicina i la Torre Llobeta,41.43013,2.16654,Private room,,31,6,2024-04-01,0.11,4,0,4,Exempt
38566431,Tropical ambience of Barceloneta,239550764,Jaye Anne,Ciutat Vella,la Barceloneta,41.38232,2.18866,Entire home/apt,42,32,7,2024-04-05,0.33,20,166,4,
38570525,Amplia  habitación  en ático con vistas,67701382,Rosa,Nou Barris,Porta,41.43159,2.17735,Private room,,3,8,2020-01-02,0.14,1,0,0,Exempt
38571196,apartamento en centro/Esquerra Eixample Barcelona,66030241,Marta,Eixample,l'Antiga Esquerra de l'Eixample,41.39184,2.15569,Entire home/apt,239,2,92,2024-06-05,2.65,1,292,53,HUTB-008135
38573377,Habitación acogedora y economica para 1 persona,122086367,Alexis,Sant Martí,el Camp de l'Arpa del Clot,41.41123,2.18383,Private room,24,3,120,2024-06-12,2.08,2,9,53,Exempt
38595019,BARCELONA | CENTRAL APARTMENT W/ BALCONIES ¤,299462,Stay U-Nique,Eixample,la Dreta de l'Eixample,41.39067,2.17163,Entire home/apt,135,32,74,2023-08-26,1.31,154,361,1,HUTB-008735
38595951,Beautiful Art Nouveau Suite in a  large apartment,1501669,Martin,Eixample,l'Antiga Esquerra de l'Eixample,41.38947,2.1588,Private room,34,32,104,2024-04-23,1.80,2,198,4,Exempt
38611151,Relax in a Chic Apartment in Sants,294463958,Jesús,Sants-Montjuïc,Sants,41.3718,2.13667,Entire home/apt,180,28,24,2024-06-04,0.43,1,76,6,Exempt
38614112,Bohemian Chic Designer 2 Double Bed - Heart of BCN,130223809,BeAndLiveHomes,Ciutat Vella,el Raval,41.38158,2.16528,Entire home/apt,56,32,7,2024-05-28,0.13,75,267,1,
38641402,Sunny single room in perfect location in BCN,249826506,Zaira,Sants-Montjuïc,el Poble Sec,41.37369,2.16804,Private room,,1,9,2019-10-10,0.16,1,0,0,Exempt
38642298,Nice bedroom with private Bathroom!,295181029,Cayetana,Sants-Montjuïc,Sants,41.37599,2.13878,Private room,,2,0,,,1,0,0,Exempt
38658715,Apartment In Borne Ciutat Vella,74972927,Melanie,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38689,2.17654,Entire home/apt,,32,9,2024-05-16,0.16,1,20,3,
38663884,ch2x2a Grupo 2apartamentos Ramblas-Fira Barcelona!,1447144,Acomodis Apartments,Sants-Montjuïc,el Poble Sec,41.37379,2.16959,Entire home/apt,906,2,5,2023-07-30,0.26,207,139,2,HUTB-002598
38686835,Nice equipped studio walking distance to the beach,265193861,BeBarceloner,Ciutat Vella,el Barri Gòtic,41.38107,2.17521,Entire home/apt,50,32,5,2024-03-09,0.15,149,320,2,
38687208,ROSSELLÓ APT - Great Central Location,291259015,Jon,Eixample,la Dreta de l'Eixample,41.39875,2.1649,Entire home/apt,375,1,2,2022-08-08,0.04,3,128,0,HUTB-002099
38687404,BED & BIKE HOSTEL * Double room private bathroom,26787977,Disset,Eixample,la Dreta de l'Eixample,41.397133,2.176212,Hotel room,263,1,8,2024-03-15,0.15,5,123,4,AJ000604
38712946,1 bed in a female only dorm. Shared bathroom.,26787977,Disset,Eixample,la Dreta de l'Eixample,41.397133,2.176212,Shared room,500,1,53,2024-06-04,0.92,5,124,13,AJ000604
38714452,BED & BIKE HOSTEL * Double room shared bathroom,26787977,Disset,Eixample,la Dreta de l'Eixample,41.397133,2.176212,Hotel room,244,1,39,2024-04-12,0.72,5,130,7,AJ000604
38737774,Habitación privada en departamento luminoso.,296243933,Rosa Mery,Ciutat Vella,la Barceloneta,41.38203,2.18921,Private room,39,32,37,2024-04-01,0.65,1,122,2,Exempt
38738778,Barcelona Beach | Luminous Apt | Rooftop Terrace,299462,Stay U-Nique,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,41.40511,2.20914,Entire home/apt,216,1,83,2024-06-01,1.48,154,295,22,HUTB-002695
38739548,Barcelona Beach | Cosy Duplex | Rooftop Terrace,299462,Stay U-Nique,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,41.40583,2.20994,Entire home/apt,223,3,99,2024-06-01,1.76,154,309,22,HUTB-010216
38742466,Barcelona Beach | Cosy Living | Rooftop Terrace,299462,Stay U-Nique,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,41.40373,2.21045,Entire home/apt,253,3,86,2024-05-28,1.58,154,294,32,HUTB-002702
38766231,Cozy room in Barcelona center,28720849,Pamela,Eixample,la Nova Esquerra de l'Eixample,41.38811,2.14769,Private room,21,32,6,2024-03-31,0.31,2,102,2,Exempt
38767649,Double Room Balcony extra bed,266193111,Plaza Goya Rooms,Eixample,Sant Antoni,41.38321,2.16275,Private room,,1,40,2022-06-30,0.71,10,0,0,HB-004368
38767675,Deluxe Double Room City View extra bed,266193111,Plaza Goya Rooms,Eixample,Sant Antoni,41.38358,2.16246,Private room,,1,121,2024-03-21,2.19,10,0,4,HB-004368
38768158,Barcelona | Stunning Beach Apt. | Rooftop Terrace,299462,Stay U-Nique,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,41.40497,2.20935,Entire home/apt,268,3,87,2024-06-13,1.55,154,300,37,HUTB-002697
38770272,Barcelona Beach | Sunny Apt | Rooftop Terrace,299462,Stay U-Nique,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,41.4042,2.20932,Entire home/apt,205,3,94,2024-06-04,1.67,154,326,28,HUTB-002699
38773796,Charming 2 br apartment with terrace in Gracia,130223809,BeAndLiveHomes,Gràcia,la Vila de Gràcia,41.40196,2.1527,Entire home/apt,69,38,4,2024-05-26,0.07,75,247,2,
38818034,Luxury Stylish Attic near Ramblas balcony lift,14743830,Joan,Sants-Montjuïc,el Poble Sec,41.37484,2.17132,Entire home/apt,74,32,4,2024-05-09,0.19,2,80,1,
38834918,Monthly comfy Studio in Born,265193861,BeBarceloner,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38869,2.18182,Entire home/apt,60,32,6,2023-10-28,0.13,149,314,2,
38837488,"Cerca de la Sagrada Familia,cómodo y acogedor*Bcn*",10547296,Flateli,Eixample,la Sagrada Família,41.40551,2.17796,Entire home/apt,237,1,56,2024-05-26,1.01,49,0,22,HUTB-476055
38841896,Encantador apartamento cerca Parc Güell y metro,88018810,Carmen,Gràcia,el Coll,41.41888,2.14845,Entire home/apt,78,1,180,2024-05-18,3.28,1,6,64,HUTB-012071
